Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,journey_day,journey_month,journey_year,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min,duration_hour,duration_minute
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16079,21,5,2019,13,0,19,0,6,0
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8033,15,3,2019,16,55,19,45,2,50
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6860,3,9,2019,18,25,21,20,2,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6953,27,3,2019,11,40,19,15,7,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,5,12,2019,7,10,10,5,2,55
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174,4,9,2019,4,40,7,15,2,35
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12819,27,6,2019,13,25,19,0,29,35
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663,15,5,2019,21,10,4,40,7,30
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,5,3,2019,6,55,9,30,2,35
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5000,27,6,2019,5,35,8,50,3,15
2,0,9,10,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13366,3,1,2019,5,50,22,10,16,20
1,1,14,13,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395,3,6,2019,21,55,16,45,18,50
1,2,15,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7452,15,5,2019,16,45,21,5,28,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15554,18,5,2019,19,45,19,0,23,15
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067,5,6,2019,17,0,15,5,22,5
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6565,3,1,2019,15,10,17,45,2,35
0,1,19,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1965,24,5,2019,5,45,7,15,1,30
0,4,8,29,13,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3332,27,3,2019,9,30,12,5,2,35
1,0,32,8,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6208,21,3,2019,5,25,10,10,4,45
1,0,15,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11161,18,3,2019,13,50,18,40,28,50
2,2,14,7,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12224,6,12,2019,10,0,13,45,27,45
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663,5,1,2019,18,55,12,0,17,5
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12284,18,3,2019,8,55,15,15,6,20
1,3,33,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480,27,5,2019,17,20,9,25,16,5
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024,3,6,2019,19,15,4,25,9,10
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,6,6,2019,20,25,19,10,22,45
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,21,6,2019,17,15,19,50,2,35
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6069,18,5,2019,16,0,21,0,5,0
1,0,0,8,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6065,21,3,2019,6,40,21,55,15,15
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,18,5,2019,20,25,9,45,13,20
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14231,24,3,2019,18,55,12,0,17,5
1,1,14,13,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395,3,6,2019,15,40,9,25,17,45
1,3,33,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5636,24,4,2019,2,0,7,25,5,25
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5232,4,6,2019,17,40,23,0,5,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,1,2019,14,0,4,25,14,25
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3850,5,6,2019,7,55,10,15,2,20
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7258,27,5,2019,17,40,9,35,15,55
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17471,3,6,2019,21,25,20,20,22,55
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4423,5,9,2019,21,10,0,5,2,55
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227,18,6,2019,21,20,22,50,1,30
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377,24,6,2019,10,0,1,30,15,30
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,6,12,2019,8,20,11,20,3,0
1,0,20,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5626,3,9,2019,6,50,8,50,26,0
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6860,21,3,2019,16,55,19,45,2,50
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6628,6,1,2019,18,35,1,30,6,55
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11627,6,6,2019,13,0,12,35,23,35
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4174,6,9,2019,17,10,19,40,2,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,1,2019,18,15,4,25,10,10
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,5,12,2019,9,35,21,5,11,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898,27,5,2019,16,0,19,0,27,0
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,21,50,4,25,6,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943,18,6,2019,10,10,13,0,2,50
2,2,25,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7870,6,9,2019,15,10,23,30,8,20
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,18,6,2019,18,55,22,0,3,5
2,3,20,22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975,15,5,2019,13,5,9,25,20,20
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3850,27,5,2019,7,55,10,15,2,20
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,18,6,2019,20,25,23,10,2,45
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15554,3,9,2019,20,50,4,25,7,35
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4465,18,3,2019,6,55,9,35,2,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11841,6,9,2019,21,10,10,5,12,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19332,3,9,2019,8,0,19,15,11,15
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,21,6,2019,17,10,19,40,2,30
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591,4,12,2019,10,10,13,0,2,50
1,2,20,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5192,24,5,2019,15,15,20,5,4,50
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10577,6,9,2019,18,15,12,35,18,20
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129,18,5,2019,19,30,4,25,8,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11789,6,6,2019,6,0,19,0,13,0
1,3,7,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372,15,6,2019,21,0,7,40,10,40
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266,5,9,2019,6,0,19,15,13,15
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781,5,6,2019,6,30,19,50,13,20
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5613,21,4,2019,17,0,19,35,2,35
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,24,4,2019,15,15,18,10,2,55
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6093,24,6,2019,8,30,21,0,12,30
2,3,4,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15544,21,5,2019,5,30,12,35,7,5
1,3,0,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6296,18,5,2019,7,25,13,35,6,10
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,27,4,2019,9,35,12,20,2,45
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4284,18,3,2019,5,50,8,40,2,50
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6558,21,3,2019,7,35,22,20,14,45
1,3,32,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5775,24,6,2019,21,50,3,35,5,45
0,4,8,29,13,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3543,21,6,2019,8,20,10,35,2,15
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024,3,6,2019,9,55,18,50,8,55
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050,6,9,2019,7,5,8,30,1,25
2,1,4,9,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14219,3,6,2019,6,0,15,15,33,15
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26890,3,1,2019,11,40,18,25,6,45
2,3,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9653,15,6,2019,19,45,19,15,23,30
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943,21,6,2019,6,5,8,50,2,45
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,18,5,2019,14,5,16,20,26,15
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8849,4,1,2019,21,10,4,40,7,30
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754,6,12,2019,1,40,3,10,1,30
2,3,9,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10756,21,3,2019,6,50,19,15,36,25
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,21,5,2019,17,0,21,5,28,5
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9899,6,12,2019,8,25,20,45,12,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12242,21,3,2019,22,0,4,25,6,25
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,6,9,2019,19,30,12,35,17,5
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5755,24,5,2019,9,10,10,40,1,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,15,6,2019,18,15,4,25,10,10
1,2,37,3,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6643,6,6,2019,8,35,17,15,8,40
1,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9845,21,3,2019,7,30,21,0,13,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134,24,3,2019,18,55,12,0,17,5
1,3,33,6,13,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5583,6,1,2019,6,5,11,20,5,15
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6069,15,5,2019,16,0,21,0,5,0
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13817,3,12,2019,5,45,20,20,14,35
2,3,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10283,3,6,2019,5,0,19,15,38,15
1,2,15,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7795,24,3,2019,9,50,21,5,11,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13977,3,9,2019,0,20,7,40,7,20
2,3,34,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10919,6,1,2019,6,45,4,25,21,40
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6038,3,3,2019,20,25,23,5,2,40
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5601,21,5,2019,5,35,8,50,3,15
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12351,3,9,2019,7,30,21,0,13,30
0,3,10,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6094,15,4,2019,5,10,8,0,2,50
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7575,15,5,2019,10,35,19,15,8,40
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16079,27,5,2019,21,50,4,25,6,35
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,15,6,2019,19,15,19,0,23,45
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13470,6,9,2019,16,45,22,25,5,40
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,27,6,2019,11,10,14,5,2,55
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289,3,9,2019,18,15,18,50,24,35
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,6,6,2019,19,45,4,25,8,40
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,27,6,2019,18,25,21,20,2,55
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403,4,9,2019,9,45,12,35,2,50
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,17,30,19,0,25,30
1,1,30,13,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13552,3,6,2019,14,10,22,25,8,15
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,5,9,2019,8,25,20,45,12,20
2,1,29,9,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22619,3,6,2019,9,40,23,45,14,5
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8625,27,5,2019,10,35,19,15,8,40
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4777,24,3,2019,6,0,8,45,2,45
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5000,21,6,2019,5,35,8,50,3,15
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21954,3,6,2019,19,10,19,45,24,35
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11627,6,3,2019,11,30,4,25,16,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13731,24,5,2019,14,5,4,40,14,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943,4,3,2019,22,10,1,0,2,50
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6992,21,3,2019,8,55,23,0,14,5
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941,5,6,2019,18,55,4,40,9,45
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14924,6,12,2019,8,0,19,0,11,0
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18371,27,6,2019,2,15,12,35,10,20
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7295,3,3,2019,19,35,21,55,2,20
1,0,16,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9292,3,9,2019,17,0,16,40,23,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941,5,1,2019,20,0,8,15,12,15
1,2,20,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4150,24,3,2019,4,15,9,50,5,35
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681,4,1,2019,20,0,23,35,27,35
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5601,6,3,2019,5,35,8,50,3,15
2,2,15,9,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14960,21,5,2019,9,50,8,55,23,5
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13377,6,6,2019,16,0,1,30,9,30
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3342,21,3,2019,12,0,13,25,1,25
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8016,6,6,2019,11,10,14,5,2,55
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16736,3,6,2019,5,45,23,0,17,15
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031,24,3,2019,21,10,19,40,22,30
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7258,21,4,2019,20,30,8,15,11,45
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030,15,5,2019,6,0,8,45,2,45
2,3,9,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13381,24,6,2019,14,25,19,15,28,50
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16704,24,5,2019,23,5,4,25,29,20
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587,24,6,2019,9,0,21,0,12,0
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678,24,5,2019,2,55,4,20,1,25
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7064,4,1,2019,6,30,9,20,26,50
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754,6,3,2019,1,40,3,10,1,30
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668,5,1,2019,9,45,12,35,2,50
0,2,5,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4107,21,6,2019,19,55,22,25,2,30
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5894,6,12,2019,4,55,21,0,16,5
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,6,6,2019,17,30,4,25,10,55
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941,5,9,2019,16,30,8,15,15,45
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6451,27,4,2019,16,45,7,10,14,25
2,3,20,22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10975,27,6,2019,9,45,9,25,23,40
2,3,28,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14746,3,6,2019,12,0,7,40,19,40
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11410,6,6,2019,20,45,7,10,10,25
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3841,5,1,2019,6,55,9,30,2,35
2,3,9,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13381,6,3,2019,6,50,7,40,24,50
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15078,5,9,2019,11,30,1,30,14,0
1,2,7,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8891,5,9,2019,9,25,18,30,9,5
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7757,5,9,2019,14,5,10,5,20,0
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4441,4,9,2019,5,45,8,45,3,0
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031,24,3,2019,19,45,18,10,22,25
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,4,12,2019,13,0,15,50,2,50
1,2,7,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8576,24,5,2019,9,25,18,30,9,5
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087,3,12,2019,20,35,16,10,19,35
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,10,0,12,35,26,35
2,2,7,11,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11432,21,5,2019,9,25,5,35,20,10
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3175,15,6,2019,16,55,18,25,1,30
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,5,12,2019,9,35,12,20,2,45
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014,27,6,2019,9,40,12,35,26,55
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7563,3,6,2019,7,10,22,20,15,10
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,27,6,2019,9,0,11,25,2,25
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6282,21,5,2019,11,55,0,55,13,0
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11200,6,1,2019,8,30,19,0,10,30
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5613,24,4,2019,19,30,22,15,2,45
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5601,6,9,2019,14,20,17,35,3,15
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,15,6,2019,14,0,12,35,22,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14306,3,1,2019,20,0,22,55,2,55
